,a_mean,a_std,a_range,a_median,a_skew,a_kurtosis,b_dominant_freq,b_total_power,b_band_power_low,b_band_power_mid,b_band_power_high,b_spectral_entropy,b_spectral_flatness,c_avg_time_between_peaks,c_std_time_between_peaks,c_avg_time_between_troughs,c_std_time_between_troughs,c_mean_peak_to_trough_time,c_mean_trough_to_peak_time,c_oscillation_rate,d_slope_magnitude,d_poly_mag_c0,d_poly_mag_c1,d_poly_mag_c2,d_poly_mag_c3,d_poly_peak_c0,d_poly_peak_c1,d_poly_peak_c2,d_poly_peak_c3,d_poly_trough_c0,d_poly_trough_c1,d_poly_trough_c2,d_poly_trough_c3,d_mean_magnitude,d_std_magnitude,d_initial_magnitude,d_final_magnitude,d_mean_peak_to_trough_magnitude,d_mean_trough_to_peak_magnitude,d_initial_peak_to_trough_magnitude,d_final_peak_to_trough_magnitude,d_initial_trough_to_peak_magnitude,d_final_trough_to_peak_magnitude,e_autocorr_lag1,e_autocorr_lagk,e_hurst_exponent,f_early_mean,f_late_mean,f_early_std,f_late_std,f_early_autocorr,f_late_autocorr,f_delta_mean,g_asymmetry_index,g_sharpness_index
Mov. 3 - Cell 22,0.5722780680762388,0.09276757222661049,0.489612456910496,0.584401867336817,-0.6415601714805832,1.5876268613737627,1.0,0.008605822456819389,3.7569008429053785e-33,0.0006880799642048255,0.0007248366646229667,0.8327991417451709,0.26794754867575293,3.0714285714285716,0.7985957062499249,2.9285714285714284,0.7034898429854359,1.3571428571428572,1.6666666666666667,0.625,-0.009063901345147606,0.6266810510718016,-0.05355562165559247,0.001781736956576739,-2.0322178902118166e-05,0.8414327618700986,-0.018083398664690824,0.0005118199555846864,-5.161446483061608e-06,0.22904636462405892,0.033617662095298,-0.001196419133362146,1.4257535862335972e-05,0.1411472562676801,0.14288812842860882,0.47092980490372316,0.02417725559761848,0.13588492979123304,0.14605876097903067,0.3132195420497143,0.029671859188464045,0.38685394309578863,0.028573509783379508,-0.10590452603879677,0.28059823726383737,0.46917802686723037,0.5161528062541644,0.5895119772217473,0.1622679616975957,0.013617830754174363,-0.21524059443678534,0.35059137699043513,0.07335917096758293,1.2280701754385965,0.489612456910496
Mov. 3 - Cell 23,0.5832338891495504,0.06779493333044645,0.36102416440105334,0.5942934392547792,-0.31174707573998606,0.25177583907376677,1.0,0.004596152985279678,4.655668150286089e-33,0.00012476574231984192,0.00012393149695597846,0.7760857989949195,0.21301838803720255,2.8,0.7483314773547882,2.8,0.7483314773547883,1.375,1.4666666666666666,0.6666666666666666,-0.0024738765790961337,0.2252385417359382,-0.004874163559996088,-5.3912325313272666e-05,2.564283634534347e-06,0.6263277109489259,0.008318715673764607,-0.00047725471975795276,6.855371598351871e-06,0.36646106898015524,0.01877024416541402,-0.000670053051071381,7.522013385493401e-06,0.13145582345762227,0.059516547137414166,0.23134323561737172,0.14616902440435253,0.13074798987061903,0.13221084595042576,0.17529313717298578,0.12199034052402263,0.17529313717298578,0.1131971180111449,-0.3665145457426528,0.20981432447264037,0.39758857685854243,0.5601684802286395,0.5840717197880714,0.08464089696025706,0.05558237769045865,-0.24502235137528497,-0.4773116506591279,0.023903239559431855,1.0666666666666667,0.22090106071415572
Mov. 3 - Cell 24,0.5857409716464458,0.09302657654150372,0.530824126265905,0.5951172013085926,0.46504689991293696,1.311948801383541,1.4375,0.008653943943032249,3.423875456688419e-34,7.528881955123725e-05,0.0005641666399601301,0.7785040289520482,0.21737861908869682,2.7333333333333334,1.0624918300339485,2.8125,1.2358574958303243,1.25,1.5625,0.6875,-0.0037492681313317333,0.41681412335692264,-0.028984871204973044,0.001012928858060387,-1.160237048402147e-05,0.7401289966445724,-0.00112571643937679,-0.00016243323439969282,3.414583274201506e-06,0.34166060063428055,0.025495119435501343,-0.0010830307221845208,1.389482374226342e-05,0.166912911532883,0.09622480167655585,0.2840961434224368,0.049457145448455773,0.16031879805724988,0.17350702500851617,0.30003006535107557,0.1071554821418242,0.3291548922610645,0.13078427717825614,-0.4450667210945376,0.38354473777906317,0.3887216904293603,0.5662677473053662,0.5980842443991679,0.11095498815310277,0.06769752049442866,-0.31863492690826367,-0.678449756436271,0.03181649709380163,1.25,0.4434496455359383
Mov. 3 - Cell 25,0.5744417824825411,0.10531781442981385,0.45004616923864676,0.5530796274753033,0.6143439079483517,-0.0247109666601113,1.375,0.011091842036272706,2.248255719802044e-33,0.00036135473624704514,0.0010015776137039915,0.8277677873849629,0.23899065958582844,2.588235294117647,0.7714633558002355,2.5625,0.6091746465505602,1.2941176470588236,1.2941176470588236,0.7291666666666666,-0.005254325970615907,0.18910108223307096,0.020101350147653043,-0.001234904399921134,1.6766633752351357e-05,0.5905598371912183,0.02340945438896783,-0.001180754272076332,1.5424548451284408e-05,0.44329365218604716,-0.002213239651846879,0.0002509450888703324,-3.3521200295624047e-06,0.18511923913195527,0.11679786432751685,0.28464246155955597,0.05769905083472415,0.18211310310340204,0.1881253751605085,0.22639566430500113,0.12309011821181869,0.2709059525824422,0.1033076885172498,-0.3512376839879863,0.17628162299093955,0.41014755173861184,0.5454965174896789,0.5811044624550894,0.12303368491464814,0.07315490897399148,-0.5450971999489195,-0.5572603927038096,0.03560794496541053,1.0,0.4385049307889904
Mov. 3 - Cell 26,0.5841612016999421,0.09919388119271373,0.49455717165744334,0.5992392252137604,-0.7273346832447869,0.9079792327073983,0.8125,0.009839426066074207,1.0485618586108283e-33,0.00029839559378413885,0.0003158189506228564,0.8320427675937565,0.26766345405793135,2.933333333333333,1.0624918300339485,2.857142857142857,0.9147320339189784,1.5333333333333334,1.4,0.6458333333333334,-0.005692411144461524,0.04810048194984221,0.05282738554874912,-0.0028798816118052652,3.95857177375825e-05,0.6409254663380929,0.015015030856926886,-0.0008133211002872994,1.0801265261604237e-05,0.5655599021316339,-0.03428570672436804,0.0019503915084329595,-2.7740842538017292e-05,0.18990975395687876,0.1249403962535115,0.1505638503074023,0.10990206979589123,0.19144844292189506,0.18837106499186235,0.23299147386635424,0.10605641859538395,0.2379369027546575,0.11814468932351534,-0.3853690700082051,0.184531551065825,0.4351385702298725,0.59577642519405,0.5867094722995281,0.12167001973929079,0.0559549018636981,-0.5188544610237227,-0.4015437299614074,-0.009066952894521974,0.9130434782608694,0.45004616923864665
Mov. 3 - Cell 27,0.5901370472968678,0.0816673527264208,0.47312650371389187,0.584401867336817,1.0167876356803092,2.4778493519103186,1.375,0.006669556501341631,5.308344409217319e-33,5.804580612407856e-05,0.0014491010494771712,0.8337701770359432,0.24803584436423168,3.142857142857143,0.832993127835043,3.0714285714285716,0.9609731462195509,1.3571428571428572,1.7333333333333334,0.625,-0.002549676388297021,0.15011030245044904,0.010566277955976366,-0.0007763533772499927,1.1936428373762688e-05,0.6583102601778982,0.008943708191023685,-0.0006205356160605704,9.355354088352451e-06,0.5160837121374979,-0.0025590948069249796,0.00017429988362051537,-2.5052790236552594e-06,0.13614462219422788,0.08947249506773813,0.16924864473824222,0.1247390706021569,0.1364734842885331,0.13583768423954304,0.2022184087073827,0.09836225962894647,0.20386736109772094,0.09946132317538674,-0.219946711066519,0.12343388978702757,0.3602236681207824,0.6139101167406874,0.58275305777475,0.13158959618765914,0.04839640382924286,-0.1690268832938562,-0.16560423746750377,-0.031157058965937456,1.2771929824561403,0.33135159107123324
Mov. 3 - Cell 28,0.5831308296251544,0.08801590736635274,0.4978543622967643,0.5860504626564773,0.15163647427412855,1.0806382061838748,1.0,0.0077467999495223865,1.0485618586108283e-33,2.9806210149587553e-05,0.001086570015853014,0.8268300177928962,0.1819015204147177,2.8,0.8326663997864533,2.75,0.82915619758885,1.375,1.375,0.6875,-0.006146660877206847,0.31415891483126823,-0.0032873220522447876,-0.0003123138272689512,5.9137478999885e-06,0.7472092434220684,-0.0014682995931703988,-0.0001922089223332609,3.7433406989318085e-06,0.42290334614775144,0.0038306427149684672,1.592499439037651e-05,-6.473199863106691e-07,0.152488639796384,0.11053640043729418,0.29783336654090625,0.09066667237979753,0.1470278686522653,0.15794941094050274,0.27475374620701665,0.06319222614285824,0.30552609722463236,0.0741828616072608,-0.3416012157202757,0.21469689047138216,0.3606371422203093,0.560497985050165,0.6015461874492514,0.1260488205100672,0.0431418479059991,-0.29871520089188747,-0.5014657212779491,0.04104820239908635,1.0,0.4154267387378124
Mov. 3 - Cell 29,0.5844359229527174,0.11631692877245922,0.6923800403204208,0.5918200106692719,-0.027671347464216223,1.8227146668206045,1.25,0.013529627919057348,6.473264535301542e-34,7.197199849445439e-05,0.0006150343690977386,0.8202164221021995,0.18670825750493475,2.75,0.9682458365518543,2.7333333333333334,1.2364824660660938,1.5,1.25,0.6875,-0.0069107399216228015,0.3331002268468561,-0.0038561282198439277,-8.078096915060808e-05,4.397588735346244e-07,0.7539540648200701,-0.005173187481650851,0.00011958563355998913,-1.5047555413676334e-06,0.36002487195474575,0.007220006880226103,-0.00012823247404768282,1.7656920619244706e-06,0.19091964356490795,0.16439008789677725,0.40773400805408616,0.06099624147404492,0.19658642217323213,0.18525286495658377,0.2610158089471914,0.039564859389137785,0.20991185353246453,0.04945643130710009,-0.47218415090484,0.24561370815644643,0.3790420621208556,0.563794961447079,0.6010517159745566,0.15082679806721788,0.026036517929855812,-0.24974646661075134,-0.4408973990793475,0.037256754527477676,0.8333333333333334,0.5769847952163955
Mov. 3 - Cell 3,0.5891064520529065,0.035036259718553266,0.140114533990629,0.5868720822862236,0.12542931163819734,-0.6445032737106606,0.8125,0.001227539495065918,5.349805401075655e-36,1.391544487158599e-05,0.00020146171884081457,0.8443537180848609,0.28198911000680693,2.8666666666666667,0.8844332774281065,2.9285714285714284,0.7985957062499248,1.3333333333333333,1.5333333333333334,0.6458333333333334,-0.0013747592374759997,0.05211596283826048,0.008311490748124139,-0.000525815073139007,7.775146158397952e-06,0.6337461767068322,0.0007774697728463613,-0.00010526107325899058,1.8598929906150158e-06,0.5708132271828427,-0.005664673240218989,0.00033293918271377676,-4.712093463929142e-06,0.061429725276961875,0.0373421147605478,0.09288122472385936,0.05714559128404765,0.062308833285842934,0.060550617268080816,0.08903200281657346,0.048897258625577845,0.06320865139403957,0.05219659168896577,-0.18981467072945826,0.1344300565605649,0.3939679783798523,0.5867092580571213,0.5909941061913914,0.04163271674901669,0.03391361232946817,-0.2986209595977,0.0068966594489117804,0.004284848134270103,1.1500000000000001,0.11704062678758509
Mov. 3 - Cell 30,0.5871147564456614,0.06505489358679016,0.2851952069688769,0.5827532720171565,-0.05759259093366049,-0.07305876678071321,1.4375,0.004232139179588591,2.260292781954464e-34,6.454447864740585e-05,0.0004733936315249062,0.7948687300704409,0.23757894756829848,2.5294117647058822,0.7759356446042893,2.5294117647058822,0.7759356446042893,1.2777777777777777,1.2941176470588236,0.75,-0.0009194155365744546,0.11986376342465267,0.00025111393545538575,-0.00012009646923625328,2.2978942924879673e-06,0.6712702035280917,-0.004299399524586088,0.00017505213227165248,-2.3284559169213787e-06,0.4982765350887261,0.004460184562957708,-0.00010910281198777663,6.869095646491974e-07,0.095567722483853,0.0758005431468334,0.1060542761713168,0.05220373310252283,0.09726331510606544,0.09377238911915743,0.10001049787792897,0.11100113334233148,0.09176859249166062,0.09671402137996388,-0.3717983254357001,0.16814328225974698,0.3877439891373566,0.5799505528525305,0.5860500341716639,0.08197885080395594,0.06483224011230163,-0.13082700466326408,-0.553375516242177,0.006099481319133404,1.0127877237851663,0.2654120631329524
Mov. 3 - Cell 31,0.5905148280740393,0.08945262690109718,0.4253183106557745,0.604183939960708,-0.7558269730931488,0.7990485081026462,1.25,0.00800177245950689,1.3374513502689137e-34,2.7081795491477927e-05,0.0004509752899309923,0.8029889611309119,0.2613599059128127,3.0714285714285716,0.7985957062499248,3.0,1.0954451150103321,1.3333333333333333,1.6666666666666667,0.6458333333333334,-0.002642347998511482,0.15087251875984445,0.013922496441718368,-0.0006822068463460581,7.832464674525736e-06,0.6900677269518282,0.0006929545413904179,-3.389160312998052e-05,-3.969914112694329e-07,0.5562881084004303,-0.01552173348410741,0.0007321668539415592,-9.135126858595619e-06,0.18309506007000018,0.08864434703015989,0.2038659328150095,0.12858329351995276,0.18562276339854156,0.18056735674145866,0.2038659328150095,0.09781022836098131,0.16869732761163272,0.09890929190742158,-0.5142073541479865,0.19906957179320464,0.3491636760435541,0.6005570302574551,0.5901714153496114,0.07901184132754281,0.0535445940073337,-0.28277543887114454,-0.4173405258260689,-0.010385614907843732,1.2500000000000002,0.41048202399086475
Mov. 3 - Cell 34,0.5876986116377904,0.047810771844047334,0.1730950100801052,0.5918189394572383,-0.0642964274711982,-1.1209196246725093,1.0625,0.002285869904323548,8.559688641721048e-35,6.013309347390791e-05,0.0001720741266656327,0.801448921155188,0.25171188196124666,2.933333333333333,0.9977753031397176,3.0,0.8451542547285166,1.6,1.3333333333333333,0.6458333333333334,-4.2175510851782644e-05,0.03558008060264084,0.01328793158740517,-0.0006442939917346368,8.634471966501883e-06,0.61380993412771,0.0030988634629669537,-9.519409929041736e-05,6.88158315155411e-07,0.566663244939862,-0.008048328791181197,0.00044139865583225235,-6.367865012639571e-06,0.09902112644372602,0.03797599726480929,0.07473275045115868,0.10715548214182424,0.10001021222138669,0.09803204066606534,0.09946060903403094,0.12309083235317435,0.0857226717742056,0.10825454568826447,-0.3151835812653819,0.2448775961396691,0.42534420237539233,0.5824233387108178,0.5844014388520036,0.04946692144313679,0.046623492934950134,-0.1428214146658305,-0.39504632168135617,0.0019781001411858234,0.8333333333333333,0.15661119930756862
Mov. 3 - Cell 36,0.592355723807259,0.04587253893630409,0.20936196468856655,0.5901714153496115,-0.1505824693837108,-0.40338708764194875,1.35,0.0021042898284627347,9.437056727497457e-35,2.094407821004058e-05,0.0001957845543259429,0.8131781277538809,0.24612288580405017,2.5,0.5,2.5714285714285716,0.6226998490772392,1.1333333333333333,1.4285714285714286,0.75,-0.0012135113574494696,0.2530316071727928,-0.020281800955737807,0.0007654914435732902,-9.315075917236398e-06,0.6711507997177604,-0.007085218009187315,0.0003774206575745004,-5.803170008359998e-06,0.4357129058939172,0.011658691387868616,-0.00035349483045301683,3.3674941695707497e-06,0.08231185878263479,0.04327452929220064,0.10550510146877456,0.050004891868286605,0.08154637312600385,0.0831320219861679,0.11209948274741609,0.07033649626539777,0.12418846761690318,0.08297465583742714,-0.46569787202991947,0.14743336166991555,0.39209467015827865,0.5852258436330371,0.5916550440161025,0.0535402500981378,0.039139294777727374,-0.6924445165929018,-0.1978183626649275,0.006429200383065381,1.2605042016806722,0.17639220071942602
Mov. 3 - Cell 37,0.5891410879086584,0.050987422696387834,0.22749758441686435,0.5885217488179175,0.24662373344627675,-0.14478387630092815,0.875,0.002599717273220125,9.663086005692901e-33,3.128777980968121e-05,0.0002811754658321649,0.8133762968558818,0.2820348026806347,3.0,0.816496580927726,2.9285714285714284,1.0996288798814753,1.4666666666666666,1.5333333333333334,0.6458333333333334,-0.0009849196867803144,0.06014704483974778,0.009844832063754428,-0.0004212100047020066,4.424359737922263e-06,0.6287512859433895,0.0036455672392408244,-0.00011135713581308295,4.211869673444004e-07,0.5685878458270343,-0.006094643968438715,0.0003002876056207587,-3.818161334505128e-06,0.09759312938884497,0.05205480968758864,0.05495174903930137,0.04780819305811753,0.0988020278757937,0.09638423090189627,0.09176859249166068,0.06264376558167169,0.12089270526029385,0.05110466955608258,-0.28832651422031813,0.19846484140968884,0.3780062087011176,0.5900066629388487,0.58275305777475,0.06343500294874213,0.030755359966337097,-0.21614463807938067,-0.296447592478519,-0.007253605164098786,1.0454545454545456,0.18793129674501519
Mov. 3 - Cell 38,0.5871148010794961,0.05508401474989501,0.2472785858287218,0.5909951774034249,-0.6600590594303997,0.23660458253380234,1.1875,0.00303424868096665,8.559688641721048e-35,0.0001160460421323007,7.265262842185636e-05,0.7197267434659708,0.14532053478831064,2.6470588235294117,0.7624400821656306,2.6875,0.8454843286542927,1.4705882352941178,1.1764705882352942,0.7291666666666666,-0.000629416368362818,0.17449679138886232,-0.006345182012028652,-3.60059349154844e-05,3.8030632864106603e-06,0.6592144634386196,-0.0031467177111077394,8.928700239473538e-05,-5.423991025208793e-07,0.48924836445983055,0.0030341934574578755,0.00010756749800222839,-3.8009538215648314e-06,0.0951296147656875,0.0575496450830258,0.17969081964145817,0.172545835377563,0.09580844813260649,0.09445078139876852,0.14452292857943713,0.14342172260892977,0.14177491264265865,0.1428725479063875,-0.4888260139474447,0.353768990529486,0.4461470428637406,0.5654435567667393,0.5916550440161025,0.07951342994234195,0.06183392881932131,-0.5131177614416077,-0.6415080176030937,0.026211487249363175,0.7999999999999999,0.2110116312202605
Mov. 3 - Cell 39,0.5920946872882125,0.08921424515101413,0.4088344998832379,0.6058325352803684,-0.12568445955484864,-0.17540731215095162,1.25,0.007959181537865246,1.2037062152420224e-35,4.9615931679813273e-05,0.00017301997299869133,0.6757266538875542,0.11526478967256236,2.3333333333333335,0.4714045207910317,2.3684210526315788,0.48237638894272,1.3157894736842106,1.0526315789473684,0.8125,-0.005138413202834967,0.17045647093758412,0.020227261999526805,-0.001345660391426717,1.9376400684519867e-05,0.68139543782856,0.007523244875829999,-0.0005359093717708601,7.89960005362412e-06,0.5233903460620912,-0.013850197974100921,0.0008228207246554059,-1.1194938093444542e-05,0.1591257286074165,0.10393749172211,0.21815375891873293,0.0609955273326892,0.15851840776396442,0.15973304945086855,0.264313713727868,0.10825240326419733,0.24343222048685884,0.08627184647674792,-0.689629741825955,0.509496502672729,0.3137728605675022,0.597260053860541,0.6013814350384887,0.11321195957358919,0.05687167182824485,-0.6891691979106741,-0.38078533491465316,0.004121381177947692,0.7999999999999999,0.4088344998832379
Mov. 3 - Cell 4,0.586702473714242,0.07035779579434628,0.2884774006397278,0.5827693401976601,0.14494006377058144,-0.7020485872220115,1.25,0.004950219429038931,2.5893058141206168e-33,3.5837229146766717e-06,0.00040619221638504084,0.7763354016874721,0.20962610503344198,2.5625,0.8637671850678283,2.5294117647058822,0.8483650059915269,1.1176470588235294,1.411764705882353,0.7291666666666666,0.0004311368030887393,0.15673536656443743,-0.010602192739018195,0.0007129298736239265,-1.1624666742063997e-05,0.6294093734043062,-0.0011753927555167092,0.0002193879545027665,-4.361478819253684e-06,0.478974951629549,0.008406477040544343,-0.00044650351601566716,6.5998909120180615e-06,0.13349129299955376,0.05781532437090071,0.1643025017085832,0.10553580954707013,0.1321825239444245,0.134800062054683,0.11211305143317463,0.11542666732367672,0.1280455450791019,0.12641730278807925,-0.5197354938385176,0.1869944648129947,0.31893329144957994,0.5787951435531247,0.5885238912419847,0.07775858247351679,0.05124723012676585,-0.6271318571165242,-0.413995486241411,0.009728747688860007,1.2631578947368423,0.2687028265000718
Mov. 3 - Cell 40,0.5827530934818176,0.08722813982654921,0.4170742628454391,0.5876979867641041,-0.13244613598621655,-0.30870433883726944,0.75,0.00760874837760002,3.009265538105056e-34,5.376018212874762e-05,0.0006008626284478651,0.8379224229720661,0.25221200359979307,2.6470588235294117,0.7624400821656306,2.6875,0.8454843286542927,1.411764705882353,1.2352941176470589,0.7291666666666666,-0.0016939876641894026,0.14108809635963784,0.010182234652119327,-0.0004761522237004263,5.250971011388135e-06,0.6295098329837548,0.009411307485339896,-0.00039669118715537585,4.091336960033671e-06,0.49346395456688097,-0.0008971428871296497,5.516674989040794e-05,-4.7382842417629805e-07,0.16761569751593489,0.07647039960341158,0.1252903877287662,0.09561424369216798,0.1684400266820014,0.16679136834986846,0.1423248014865566,0.13957535726706674,0.1928788680573855,0.11264937159131405,-0.36631214535065393,0.2787787859296539,0.4122412891994435,0.5815991481721908,0.5740160381865665,0.09959835033768562,0.05796050324020029,-0.3565101347207997,-0.23576716865963734,-0.007583109985624281,0.875,0.31157058965937595
Mov. 3 - Cell 41,0.5911674193716556,0.08459392268167656,0.3346509241346214,0.5852256293906304,-0.08819766652503906,-0.8070541642149744,1.5,0.00715613175467347,6.473264535301542e-34,1.1200434396546528e-05,0.00022382863003430828,0.8183520225445011,0.1875837360292138,2.6875,0.6817945071647321,2.625,0.8569568250501305,1.1875,1.4705882352941178,0.7083333333333334,-0.005026543227864724,0.29145568120935983,-0.0067777572615160524,7.777899578275715e-05,-9.643664399875474e-07,0.7151375556836221,0.001364474424733207,-0.00018135794437844086,2.4405646611638945e-06,0.4450452804476998,0.004217029030261316,-7.152452090984677e-05,8.105207563016353e-07,0.16849840678309633,0.08357295568261969,0.27145655556769593,0.06484260681590796,0.16866380760174907,0.16834273542436443,0.25716730118126124,0.054400431912691914,0.2511235228878734,0.07033721040675349,-0.5894559418976199,0.13192822081505742,0.30242399793921987,0.6097889498051465,0.5947872680022539,0.12270195940477933,0.0347508767979254,-0.6845520525503859,-0.2330585539648017,-0.01500168180289263,1.238390092879257,0.3264090187483531
Mov. 3 - Cell 42,0.5897249431007875,0.08257375023217114,0.30827339902005524,0.6033601779068946,-0.42337234433600607,-0.784244465089543,1.125,0.006818424227404983,8.559688641721048e-35,0.00010402064589286175,0.0003602924216667433,0.7770642541042375,0.23255427334168424,2.625,0.9270248108869579,2.6875,0.7680128579652817,1.3125,1.3529411764705883,0.7083333333333334,-0.0036625043610400408,0.2319151252194303,0.003436477145804599,-0.0004782577369535242,7.905904378438293e-06,0.6644224489755242,0.00669465939704288,-0.0004597247551636878,6.915060140743785e-06,0.46762126095934026,-0.0026706107621075614,0.0002839283103159782,-4.433148081724061e-06,0.16550225918617878,0.07010089523999673,0.23244301330516756,0.12748708653893528,0.16578010480738536,0.16524075742504318,0.22969571150974477,0.08957046539878004,0.22694769557296626,0.10660559329792614,-0.5390291998517361,0.16840414633044476,0.3773725572553549,0.5768183288663791,0.5990734015909641,0.0993681039316384,0.04377931783126615,-0.6340213610036556,-0.7143923372593761,0.022255072724585045,1.030812324929972,0.30827339902005524
Mov. 3 - Cell 43,0.5888663220220485,0.07567705100083093,0.3758625934900303,0.5844007961247834,0.7353774260336394,0.688193054005303,1.125,0.005727016048182363,3.6164684511271423e-33,7.341894030270371e-05,0.0004789977145675489,0.8139774438410202,0.22669649489538776,2.75,0.6614378277661477,2.7333333333333334,0.9977753031397177,1.25,1.5,0.6875,-0.0025522866861328155,-0.01622125358217667,0.04493781334922353,-0.0024110816892934754,3.3884118014942805e-05,0.6014428824744287,0.021347407061693083,-0.0011795953094838423,1.6554525378530375e-05,0.569625846028287,-0.015841556175508732,0.0008898313699755553,-1.2873628990746271e-05,0.13899083256741673,0.08315431279810565,0.08297536997878285,0.15386104094672295,0.13909380282414344,0.13888786231069009,0.13792569073537278,0.10770251442029932,0.15990624752282218,0.1252868170219877,-0.39887786160644084,0.23756665448867398,0.44544875817251905,0.5807747433911573,0.5822585863000551,0.07153497123782282,0.05176865021003067,-0.1625706528924968,-0.43212740856504406,0.0014838429088978033,1.2,0.3049740659566673
Mov. 3 - Cell 44,0.5796964345778675,0.11787960771469362,0.7912893322278425,0.5901714153496115,-2.426897837014885,10.074827754414237,1.375,0.013895601914970048,6.473264535301542e-34,0.0009798254265453875,0.0019205534482148328,0.9149373140962423,0.3401403131722388,2.6470588235294117,0.5882352941176471,2.6875,0.6817945071647321,1.2941176470588236,1.3529411764705883,0.7291666666666666,-0.004451540690580801,0.17664757740887868,0.014318352081309185,-0.0010134437657182544,1.4629797389596706e-05,0.6503574599667019,0.013191692232052849,-0.0007706673737159965,1.0573861883126882e-05,0.5056053652472099,-0.005693708219317945,0.0004148020651583082,-5.905855823110757e-06,0.1471060828838338,0.10318346392830914,0.17968939135874681,0.057147019566759015,0.1467182411152098,0.1474939246524578,0.25002517348278885,0.08846925942827273,0.28079681035904885,0.08077581460319094,-0.29971554518001914,0.11815594906725949,0.4586727850266324,0.5817639005829536,0.5313192404678198,0.11950855318174677,0.1831849776670557,-0.6184407419698984,-0.08701707979995321,-0.05044466011513382,1.0454545454545454,0.623141179318752
Mov. 3 - Cell 45,0.5918199214016023,0.04048966937210958,0.19947253519467134,0.5901703441375779,0.20906382827665626,-0.030331757642140023,1.375,0.0016394133258627486,4.499186342304626e-33,1.1145866081986211e-05,0.00020483617007517,0.8769129944640005,0.3242573079174128,2.75,1.0307764064044151,2.625,0.8569568250501305,1.375,1.3529411764705883,0.7083333333333334,-0.001311996062484409,0.08294966151084653,0.003522472372096586,-0.0002855243429100912,4.439924624041773e-06,0.6437129861513897,-0.0006917837546045715,-1.3519139915553265e-05,3.048614101689107e-07,0.5585864720363385,-0.0036600660158628492,0.0002394969119767639,-3.618956894014511e-06,0.07123631437359448,0.04580015758721357,0.089568322974713,0.07473489287522583,0.07181392082886102,0.07069268476863773,0.11264865744995838,0.05385268549286104,0.09286622775538948,0.05385268549286104,-0.2606383460068107,0.1022971319522944,0.40101712933139977,0.5928089536186615,0.5900064486964421,0.05025805891696099,0.024031038577557142,-0.7559154733293884,-0.4088331588328649,-0.00280250492221934,0.983957219251337,0.16815029533315773
Mov. 3 - Cell 46,0.5785630476125183,0.10665155268450151,0.6923800403204209,0.5695645094598735,-1.8144225709510926,7.5648728055192525,0.875,0.011374553690014997,4.828199374470778e-34,0.00046759534712559705,0.0021889667353491953,0.8593913742426358,0.28987111912054775,2.8666666666666667,0.9568466729604882,2.8666666666666667,1.14697670227235,1.3333333333333333,1.5,0.6666666666666666,-0.0018299295906802906,0.20370508703186033,-0.0023135985010450943,-5.542875118653466e-05,1.6185689679279007e-06,0.6881156165321811,0.00323379798934811,-0.0002957694014774317,4.696869713946994e-06,0.5086878708973582,0.0021173565303960994,-0.00010940218117967721,1.6582872542292416e-06,0.14884601783146467,0.06597486190023541,0.17584374015823945,0.12199034052402265,0.15100504683696084,0.14682192813881195,0.23024488621228711,0.12968378534910444,0.21046245651771822,0.1329809759884252,-0.028826555349541157,0.13514255031834252,0.45774426882020225,0.6071511972936899,0.5423642935035276,0.10066595293196365,0.16585161521275013,-0.05876679531018118,0.1257220406692632,-0.06478690379016239,1.125,0.42202112001645375
Mov. 3 - Cell 47,0.5872178159700575,0.10324992447821645,0.47971874256846647,0.5951161300965591,0.009609708774594229,-0.018729280977015428,0.75,0.010660546904757396,7.703719777548943e-34,8.962666608477678e-05,0.0009205915216138247,0.8025834069318409,0.20810501232028006,3.727272727272727,1.1354541815269814,3.5833333333333335,1.114924013354971,1.8333333333333333,1.75,0.5208333333333334,0.001586141864278355,0.08837461480394364,0.013140151068856073,-7.027932331273383e-05,-4.374923407674455e-06,0.6415194546390494,0.004152621259273471,9.06185012449663e-05,-4.006654670807514e-06,0.52194562482339,-0.005573373947339661,8.375454169168653e-05,4.378728253964151e-07,0.23512015071239167,0.10365891097987964,0.12308940407046282,0.17089616884586892,0.23601300594237026,0.23422729548241325,0.12913389650520643,0.21540645712331005,0.16924793059688645,0.20112005930229823,-0.19551347604971953,0.30798992326626656,0.3928758413677341,0.5769832955195485,0.5804452385696319,0.07498892564403438,0.0840015562232536,-0.15851164653784047,-0.17734533604275715,0.0034619430500834047,0.9545454545454546,0.4566384080932211
