,a_mean,a_std,a_range,a_median,a_skew,a_kurtosis,b_dominant_freq,b_total_power,b_band_power_low,b_band_power_mid,b_band_power_high,b_spectral_entropy,b_spectral_flatness,c_avg_time_between_peaks,c_std_time_between_peaks,c_avg_time_between_troughs,c_std_time_between_troughs,c_mean_peak_to_trough_time,c_mean_trough_to_peak_time,c_oscillation_rate,d_slope_magnitude,d_poly_mag_c0,d_poly_mag_c1,d_poly_mag_c2,d_poly_mag_c3,d_poly_peak_c0,d_poly_peak_c1,d_poly_peak_c2,d_poly_peak_c3,d_poly_trough_c0,d_poly_trough_c1,d_poly_trough_c2,d_poly_trough_c3,d_mean_magnitude,d_std_magnitude,d_initial_magnitude,d_final_magnitude,d_mean_peak_to_trough_magnitude,d_mean_trough_to_peak_magnitude,d_initial_peak_to_trough_magnitude,d_final_peak_to_trough_magnitude,d_initial_trough_to_peak_magnitude,d_final_trough_to_peak_magnitude,e_autocorr_lag1,e_autocorr_lagk,e_hurst_exponent,f_early_mean,f_late_mean,f_early_std,f_late_std,f_early_autocorr,f_late_autocorr,f_delta_mean,g_asymmetry_index,g_sharpness_index
Mov. 3 - Cell 30,0.6371010480966461,0.4780997068078354,0.29724849245707907,0.5625025382772186,0.5981290295715093,0.09359454285733193,0.9316666666666665,0.2903867872287474,2.2067947279437076e-34,0.06576832833191198,0.20880803861379862,0.4980634060327698,0.501986076686185,0.2523988318731749,0.31238382523942343,0.25831202046035795,0.32065062400905786,0.2777777777777777,0.2941176470588236,0.6593059936908516,0.764737348799183,0.23617833773649588,0.46784178579649627,0.5562897518878169,0.4866974763706736,0.4624795541542017,0.3456457900954118,0.6516404097185398,0.41296309471599857,0.6599580592010708,0.5710389213791583,0.3348756358938918,0.663702448513132,0.3200462010580401,0.4095673470261564,0.16730662042484667,0.2614747452613124,0.32665144642808125,0.31291603252470346,0.217798539625815,0.48708206153738187,0.1504435877666409,0.4450509406173605,0.3959960067287411,0.25948201396082454,0.48921862154983486,0.6526135618999191,0.6873688289044582,0.4217880522593881,0.31883289083630967,0.6069144178129914,0.19178256305623204,0.5131263065823842,0.3092009983668693,0.3617445816291425
Mov. 3 - Cell 31,0.7831032518301697,0.7191456713753002,0.49182044546517395,0.9687487308613889,0.4218603727130169,0.17149084092068628,0.7266666666666667,0.5672007674739629,1.2839532962581572e-34,0.027529987208006642,0.19846909612444885,0.5320093474610776,0.5995848353628078,0.5906788247213781,0.3282831305632776,0.5652173913043479,0.555629233294362,0.33333333333333326,0.6666666666666667,0.35962145110410093,0.6029603092081959,0.2829114694234685,0.5867124798792869,0.47295698097371897,0.5347470088389453,0.5218583814942073,0.4334159823381642,0.5798745241280926,0.4536867429400586,0.7951837861756734,0.277067499850146,0.5847169369792866,0.5067648764788576,0.7465134897927936,0.49516888412078086,0.39052553350304586,0.730207077900734,0.7554574952454802,0.7375037685813326,0.5988136752226321,0.4222783566642108,0.3719228989976866,0.456719454608949,0.21856418663786503,0.326572266143808,0.32482726659348815,0.8634057502525785,0.739129615877216,0.40234214347834285,0.2538679950050941,0.4642194661227706,0.29479986978570794,0.39379540083000864,0.5692771084337354,0.620576430564581
Mov. 3 - Cell 34,0.6621723271840096,0.30773035712071684,0.14158855011111326,0.7343540592129294,0.5964366519223079,0.0,0.5216666666666666,0.1474671701972562,8.024708101613482e-35,0.06126560623934183,0.06984481429995731,0.5255713401649964,0.559988653084797,0.5044917257683215,0.46803637902114126,0.5652173913043479,0.37155644762355866,0.6000000000000001,0.33333333333333326,0.35962145110410093,0.8471069700741708,0.10915484370047675,0.5811950302257352,0.47857755543149294,0.541709803194342,0.2809703553771392,0.4757140817467087,0.5588189614073338,0.47656640528955857,0.8193683635093543,0.3870152734355649,0.4983642395363872,0.550980488860384,0.3368725305716434,0.1574738631315062,0.0958268278611308,0.5987071326832477,0.33998206495605043,0.33375359783796077,0.2157811587102383,0.5464758095639057,0.13303726548445116,0.5063922503454245,0.46653407017142945,0.42594635698272754,0.6494337547401665,0.6779087121652099,0.666663975977527,0.20870345725816655,0.21403430372673077,0.5956504533977519,0.31168294420384285,0.4832928047244785,0.11244979919678721,0.16762356179045146
Mov. 3 - Cell 36,0.8621530082089599,0.28858090521120683,0.19194806972032735,0.7031230962920834,0.5746538163843121,0.06408973985701799,0.836,0.13413327275953266,8.902076187389891e-35,0.02126518961855387,0.08077964402190185,0.5746042996010865,0.5370510119986619,0.23404255319148937,0.11877512584989156,0.2857142857142858,0.20795557907059495,0.1333333333333333,0.4285714285714286,0.6593059936908516,0.7371228297693708,0.4368748929861404,0.28931105976781063,0.6875780142428023,0.38587704214940466,0.4621023737098646,0.29666852992605797,0.7211479085008085,0.3397010524031019,0.5141214311444655,0.6769424327047977,0.2622957933759872,0.7065331224590412,0.2554584687174795,0.19278758249455252,0.1660533323772055,0.24798071655527534,0.2503775456715462,0.2608649803085542,0.26214948006591854,0.28730659930533625,0.24378103315343097,0.3720221375320749,0.2790036530235511,0.21455474282607717,0.5077569456498312,0.7065766952374899,0.757762638166886,0.23540022991429085,0.17095976461178095,0.07949875768488346,0.46104079020710226,0.515513048764601,0.5807937632884481,0.2029165551775543
Mov. 3 - Cell 37,0.7241135853099507,0.3391151935287553,0.2171308044492969,0.671851520935709,0.6749281736168541,0.08718808269959427,0.31666666666666654,0.17051379911911058,9.657736200291826e-33,0.031823055658332114,0.12016042156414697,0.575432728826724,0.6844360945540598,0.5460992907801421,0.34084317900962546,0.5186335403726707,0.55870612253257,0.46666666666666656,0.5333333333333334,0.35962145110410093,0.7585867493210622,0.14617958598475989,0.5512577777214626,0.5116497198017342,0.5051588317081467,0.32816805954753026,0.4853256387214864,0.5532674447387428,0.47093749146673425,0.8238546330457008,0.41575763456468684,0.4564569061209834,0.5917199330459397,0.3299147725829814,0.25130649984914755,0.050684011695182093,0.2344998356524596,0.3341187785108715,0.3256927639395587,0.18756140566910248,0.24951408623653643,0.23429246980210744,0.20262370750520015,0.4999961219191163,0.32526038830314774,0.447725777355217,0.755481675151711,0.6459618137397349,0.3002508692106812,0.12270688295579471,0.5267925288175381,0.38635031837247047,0.4164671253016397,0.34501642935377896,0.22350445319368528
Mov. 3 - Cell 38,0.6371029647145718,0.3795889117326504,0.24459828108870335,0.7187385777525055,0.44603689845107053,0.12125355827000152,0.6583333333333333,0.20242257103086514,8.024708101613482e-35,0.11833622222122778,0.023993378401306883,0.18393866535893855,0.12335093362941263,0.32582394659991665,0.3029147394494164,0.361413043478261,0.3717991957084328,0.47058823529411775,0.17647058823529416,0.5993690851735014,0.7919672071677358,0.31851548615508707,0.4104879463224182,0.5687561597641971,0.49976491637982856,0.4243971061054972,0.36591100026013396,0.6221826684440025,0.4506209181991593,0.6389132768094021,0.5500599226972434,0.399222651300276,0.5919948765693834,0.31791156957155264,0.2879285442375696,0.33535478319257594,1.0,0.31959101576107607,0.3162346240288999,0.38110159477891314,0.6463565238746799,0.2944127473657156,0.6903972001639817,0.2501875845983015,0.6621709807697487,0.7380750036202766,0.5042154931151694,0.757762638166886,0.40562957701252433,0.30157641601360113,0.2479047224878485,0.1250411100097632,0.6587113763391503,0.07590361445783134,0.264684071709797
Mov. 3 - Cell 39,0.8509438599317214,0.7167904952552976,0.46893137741972907,1.0,0.5809392971098668,0.08445280877699515,0.7266666666666667,0.564073205277199,6.687256751344569e-36,0.050530688543670606,0.07028102189364974,0.0,0.0,0.1300236406619386,0.09871126803982774,0.1533180778032035,0.10475672405509892,0.3157894736842106,0.05263157894736836,0.8391167192429019,0.3685889404503386,0.31242634050360507,0.6415315047688788,0.3746001020834496,0.6349681081900455,0.49446379621373904,0.5534987905294365,0.40744652728291264,0.6286148719770562,0.7184986770831043,0.30165891639261366,0.6116394351090089,0.4738529873230528,0.6297255686296286,0.5970948170090034,0.4231322096658008,0.31542894708009206,0.6239207793649864,0.6355855167845905,0.8205788573240099,0.4735782198365086,0.5870860961192497,0.38954768375821797,0.0,0.9999999999999999,0.17402641396762375,0.8296796137569498,0.8799172344020745,0.6264912016463589,0.27301665204552983,0.08257461327738769,0.32248258070557395,0.49880740432870435,0.07590361445783134,0.6176369404839265
Mov. 3 - Cell 4,0.6193972483160444,0.5304915893306981,0.3018060765805029,0.5628071315436785,0.6492582204662467,0.037413405578705164,0.7266666666666667,0.34311728837450706,2.583956008719541e-33,0.0035453913581540344,0.17781593496405285,0.42058638905200363,0.38726560607426674,0.27304964539007104,0.3740103336193433,0.25831202046035795,0.37391774810577727,0.11764705882352944,0.41176470588235303,0.5993690851735014,0.8915492605544207,0.29174733644073547,0.373473853592344,0.6797857701465506,0.365825845459208,0.3302468685925055,0.4005687124413145,0.6668684305045205,0.3700981550477995,0.6149658187561529,0.6290962713629245,0.23467395943342492,0.7581807110803418,0.504824611358182,0.28969924671970737,0.30023664164436603,0.5887673934480113,0.4961134367320809,0.5136171474000636,0.26219925959500423,0.5088236326000772,0.2548856335132357,0.6029326915777165,0.21167650615947886,0.30037701334562295,0.1960150956768869,0.6407944018426761,0.7184382163959819,0.39412823059799373,0.24064575151875728,0.14083395233382046,0.297333019292764,0.5393975298226459,0.5837032339885861,0.36761591682275147
Mov. 3 - Cell 40,0.44980722776972115,0.6971680710119977,0.48037293651808893,0.6562360394752851,0.5792323178302405,0.07254676783368913,0.17999999999999994,0.5383399864997402,2.9557674840942997e-34,0.054760744936312465,0.2675944846513304,0.6780457398638164,0.5620411881593855,0.32582394659991665,0.3029147394494164,0.361413043478261,0.3717991957084328,0.41176470588235303,0.23529411764705888,0.5993690851735014,0.6920078666380776,0.2681654180077614,0.5541914444406764,0.5035045448756839,0.512335230684288,0.330564206780535,0.586692673818366,0.45526378435462905,0.5483201701514586,0.6487398718198467,0.4922226054284533,0.38366061261480544,0.6451560499981446,0.6710920047821575,0.41403181431612246,0.2112059271235,0.5278799167305798,0.6720701316791027,0.6701137356870199,0.37303731106703697,0.62746026734028,0.44154202004626025,0.5297520535673614,0.40283140843492576,0.49949023847076235,0.593602024042895,0.6694777259348701,0.5362328199498441,0.5372670163221474,0.2792833101775834,0.3949751272981591,0.4323027149867766,0.41408193395904586,0.158132530120482,0.444099996177516
Mov. 3 - Cell 41,0.811126122523266,0.6711423986929371,0.3659216464421392,0.6093692888762536,0.5904028051039311,0.028034346420125936,0.9999999999999999,0.5051031701799943,6.419766481290786e-34,0.011319805451075728,0.09371307554720587,0.5962333306238117,0.2968021427462214,0.35106382978723416,0.24633022348434044,0.32065217391304346,0.38023647690920204,0.1875,0.47058823529411775,0.5394321766561516,0.37909312083443614,0.49478361239426705,0.4067267670762046,0.5856247570174743,0.4583754762577514,0.6010505707072267,0.44522192167598207,0.5292242734558912,0.5135147309624508,0.5358753168157566,0.5674616482950111,0.34603568304132376,0.6656775216505403,0.6753929082288876,0.4613690146661108,0.5447761194029849,0.33903801906431486,0.6731561345214938,0.6777027866654063,0.7943607653471597,0.2090165947444128,0.6092295039835516,0.3048503666813439,0.12480964028350494,0.18091851210529442,0.12566872179076904,0.9578428772740324,0.7971005133834872,0.6886890721002661,0.14570267254223127,0.08691057986741968,0.43435390924184525,0.3603810102789656,0.5565481741206313,0.470574519322656
Mov. 3 - Cell 42,0.7491848643973213,0.6511833963376611,0.32929437769044717,0.953133249400965,0.5057882519104993,0.030071700278970506,0.59,0.48030442774529636,8.024708101613482e-35,0.10606184236328016,0.15664776175741968,0.4236332951394228,0.4813644532777619,0.3120567375886525,0.4183946924392221,0.361413043478261,0.31482392540218307,0.3125,0.3529411764705883,0.5394321766561516,0.5071713680304121,0.40505035436068615,0.49553805832391157,0.5031924028823637,0.5353845910167886,0.4408484261551697,0.5389314930578232,0.4336136505454159,0.6078565008253418,0.5885002190994377,0.4661315729752466,0.4515985024612348,0.581893607548573,0.6607945098593615,0.37158026577238884,0.45574214535533714,0.7234797852525469,0.6591616016774029,0.6625283836774285,0.6935755587752136,0.3817984071852083,0.5396268311488046,0.49762757929578916,0.18763788020171124,0.26004792201357235,0.445025778019138,0.620572746020648,0.8509304403043689,0.535757971391637,0.19766494401981682,0.13436401120235197,0.06984688173927445,0.630072020992166,0.3289629104653913,0.4382171935323573
Mov. 3 - Cell 43,0.7123148853587438,0.5830450370428146,0.42314729148011415,0.5937335011980647,0.7983136142772718,0.16158927291063835,0.59,0.40015948532550083,3.6111186457260665e-33,0.07482653408439026,0.21139254255851292,0.577945773122551,0.4573237103994121,0.3900709219858156,0.2320470734117878,0.39130434782608714,0.48379938570534287,0.25,0.5,0.47949526813880117,0.611416736154798,0.03108532604806884,0.8563861757402497,0.21665156998440965,0.7609198960959396,0.24190451631571053,0.7965403209604036,0.1863597774299256,0.8110982328183272,0.8262742249271344,0.27236230933705163,0.6315403390538379,0.4470306805970168,0.5316205107134849,0.45857883858325643,0.11463755691948636,0.8853336255067383,0.5296536890305978,0.5336140424240073,0.35689826374242484,0.47087674981580885,0.3466132099717295,0.5969238244180926,0.36225677380623816,0.410086293377952,0.7350996009516648,0.661044548130258,0.6397517032062243,0.35333841265501187,0.24364673162378508,0.5771039207574922,0.283601979963139,0.47971501771058933,0.5144578313253012,0.43233056840334844
Mov. 3 - Cell 44,0.3185514823572859,1.0,0.9999999999999999,0.7031230962920834,0.0,1.0,0.8633333333333332,0.9999999999999998,6.419766481290786e-34,0.9999999999999998,0.8762125410823037,1.0000000000000004,0.9229052770864045,0.32582394659991665,0.18068492571959968,0.361413043478261,0.2514158888884632,0.2941176470588236,0.3529411764705883,0.5993690851735014,0.4330837503536675,0.3217569244268726,0.59015438742691,0.42385116218015717,0.5937594770967243,0.39641903324698813,0.6531553268244611,0.32681421793584353,0.6849999091781109,0.6770416569985196,0.4216561500041565,0.49046555129464087,0.5583625222125085,0.5711611718976541,0.592069363588213,0.33535152366579424,0.29181110989372194,0.5666548849550257,0.5757135860514019,0.7681583932216,0.37638845033856094,0.6946594705731172,0.36033464417485306,0.48580617546330745,0.1510414981268562,0.7914473990434336,0.6711630465512286,0.0,0.6677593492235513,1.0,0.14899578869921026,0.5449489796222344,0.10381940782739796,0.34501642935377874,1.0
Mov. 3 - Cell 45,0.8391451599805073,0.23539895713731593,0.1782158188628053,0.7031027900743183,0.6654462085272732,0.09741090345317617,0.8633333333333332,0.09999618157543574,4.49383653690355e-33,0.011264107309593733,0.08495408905276701,0.8410425371550363,0.8577202843511186,0.3900709219858156,0.49119141827190727,0.32065217391304346,0.38023647690920204,0.375,0.3529411764705883,0.5394321766561516,0.7278754771438177,0.18054528935398295,0.4962857743820682,0.5317650968359936,0.5052939615284109,0.37543004152979176,0.4090710050310291,0.5868718521955354,0.46848484423660386,0.8005413015088245,0.45157483388740344,0.43840321108239977,0.5949028433795909,0.20149410140497098,0.2096204200360417,0.12968353254474518,0.3997458091377225,0.20314621392955073,0.20001364097492394,0.2641642410062801,0.20632564993158597,0.15360370084811104,0.21723022729688246,0.5344936683565011,0.11663801631195043,0.5457756923988741,0.7841474666497197,0.7370577852399549,0.21388860657149142,0.08400573707512787,0.01989310822584267,0.30124237426428613,0.4486873693417614,0.27759165002255015,0.18821145980658233
Mov. 3 - Cell 46,0.26988280336749426,0.8890684917281995,0.8626566669542426,0.312492385168337,0.1546188432804108,0.7758117556686309,0.31666666666666654,0.8148728691309016,4.774701320460022e-34,0.4771642909490921,0.9999999999999999,0.7677948808587876,0.7165968992639825,0.4628841607565013,0.4393190349166509,0.4782608695652175,0.5935273922869733,0.33333333333333326,0.5,0.41955835962145094,0.6792434182863026,0.36253515453200913,0.44554198200489625,0.5658767304479404,0.48079977122179635,0.5156919294066693,0.4780863552601944,0.4899273808038115,0.5610874267002343,0.6842270174989997,0.5365715351398622,0.334786728862724,0.6792232274597645,0.5796388128285308,0.34408102962742215,0.32657524780552355,0.6897469047879916,0.5874586389294425,0.5724262816582665,0.6955903197155754,0.5788653825913063,0.49216551015163185,0.6378205614855528,0.8233151588670666,0.18789154961570442,0.787490976064106,0.93086021481811,0.13871578788759376,0.5442641300246069,0.9002396003757541,0.6745862444167305,0.7060532011148035,0.0,0.43222891566265065,0.6411643285807117
Mov. 3 - Cell 47,0.6415265188873143,0.8554609126338311,0.5673597248789948,0.7968565974901498,0.6150941911419547,0.09844723236202577,0.17999999999999994,0.7624414930598767,7.650221723538187e-34,0.09136983784931449,0.4150477931299436,0.5303139623193069,0.38102293248281716,1.0,0.5646379928365436,0.9456521739130435,0.5699547067697375,0.8333333333333333,0.75,0.0,1.0,0.18872120786156193,0.5799100999852274,0.5636751355738182,0.42876601130531095,0.3685009729498505,0.49424011638624726,0.6226399982316883,0.37757938691120685,0.7151310132080133,0.4234264924161709,0.39215065021874035,0.6597233122605755,1.0,0.5952381287602176,0.2061829963525893,0.9898761915196661,1.0,0.9999999999999998,0.3246437488701355,1.0,0.3735080956052426,1.0,0.6156347611239666,0.5628597082658671,0.5110855291494789,0.6222602582112806,0.6169777103311676,0.3759757796236799,0.42915993446638423,0.5809157383567153,0.4765447135489244,0.4940339199642685,0.24534501642935402,0.7029280226291043
Mov. 3 - Cell 48,0.8288222558321614,0.46217375622407,0.43459182550283665,0.8124923851683352,0.8555314184080441,0.37536268215856367,0.59,0.2751764210126466,3.473361156648369e-33,0.007839998376154015,0.17840499445639044,0.7582582537705118,0.6348900683640221,0.3900709219858156,0.44731719419838434,0.39130434782608714,0.5313942174580787,0.3125,0.4375,0.47949526813880117,0.6373192002257846,0.10301857406304245,0.663387468463678,0.41129685934825455,0.5858487518563428,0.2445570304781297,0.6394329412124857,0.39134989403373904,0.6097309481770313,0.8205410913329703,0.37424849856697595,0.4917645227897103,0.5716635258813338,0.4284558990678584,0.4357251437545999,0.08955712809614301,0.48404952339213336,0.4306502969679377,0.4262572913096775,0.21376377779466202,0.26841385117356087,0.39091030583397574,0.2756449188442326,0.39340978321089937,0.17574054884443097,0.3281088072882823,0.9376058804320913,0.7660445793376587,0.45951345956981804,0.14571271761461838,0.3385548820399517,0.305966360517147,0.35680167242545113,0.3995983935742975,0.48233630212912343
Mov. 3 - Cell 49,0.6887194020742378,0.4272458595027938,0.2629119154645491,0.6874873086138944,0.6065678810200561,0.05884552191368506,0.59,0.24315414334885194,4.188897629042237e-33,0.041087854794193454,0.06248630446487115,0.5557587924802458,0.38548587026348835,0.2891113892365458,0.6036715291923818,0.296675191815857,0.37091089808366473,0.16666666666666674,0.41176470588235303,0.6593059936908516,0.9808845450172148,0.24760813263459514,0.36678920344391164,0.6807441449860712,0.3737654834901419,0.39151850940366595,0.3611505171976595,0.6660453652690668,0.39556498926136324,0.6815111261827811,0.656159615661658,0.18870394709432844,0.7930244544387328,0.3820092780459722,0.30505759090940626,0.1484991508932733,0.7909104853730691,0.3808753514445507,0.38312307675456814,0.27424852560894775,0.49787390800968334,0.17575738884605502,0.5063770668529175,0.2240952826271454,0.08628175539275239,0.5279571814270105,0.6762233915488514,0.6625256960812784,0.2814439053026502,0.24555053174373986,0.05150430006413176,0.24814481265491883,0.4821002090531808,0.5255138199858258,0.338213371048507
Mov. 3 - Cell 5,0.6105616396781173,0.47000530445836863,0.28809167526915624,0.37517767940543223,0.7169169584362439,0.09305802682784303,0.5216666666666666,0.2826083930824123,9.696522289449625e-34,0.13514525732140678,0.1691715001526594,0.7139863912959545,0.860697530452004,0.5044917257683215,0.3094276679923953,0.4347826086956521,0.2303844614152614,0.19999999999999996,0.6875,0.41955835962145094,0.7642827562499298,0.27961037980818815,0.46694144463788345,0.5495822542183801,0.49719050769196377,0.3280373810562256,0.4673120257864862,0.5495298448292679,0.49713376422879724,0.6801671457944518,0.4719259403894696,0.4454623862306201,0.5760306626263414,0.44024446034136255,0.34038506686514153,0.3040013950774624,0.709902487126109,0.43918937067057123,0.44138707548656153,0.3831111157688446,0.4654246921376697,0.2975893086610123,0.5209418320402057,0.3948533916265707,0.2654275741913158,0.7249793258011255,0.5851722467800293,0.8509277496152299,0.44591373633837816,0.2239588845830794,0.2678638352647331,0.44809992580529234,0.6551211826082644,0.7405873493975905,0.3823324796452734
Mov. 3 - Cell 50,0.8052267725476625,0.5479646695991686,0.3659216464421392,1.0,0.631540688306576,0.09311959623083493,0.3849999999999999,0.3616216691087939,2.1345723550291862e-33,0.05910237487378226,0.2684468108886364,0.8860486013327735,1.0,0.69012547735952,0.3288531175521642,0.7157190635451505,0.4655850072454335,0.5384615384615385,0.7142857142857142,0.17981072555205047,0.6359883870137188,0.41798060333435205,0.3806874022310276,0.631438874006293,0.41913934727207175,0.5082970190774176,0.46893734778266694,0.49656214766642465,0.5593641544712631,0.5620184404440294,0.6657749829602528,0.1892539991241629,0.8020033728834564,0.6135967825505729,0.3695509364053575,0.4218772918547684,0.5110069025966912,0.60419364115716,0.6226083638375689,0.5000327496901875,0.4816756130933586,0.39881984065792836,0.6202874235131564,0.5423125143342895,0.1591541589598789,0.6052270442010546,0.6846543777791902,0.9979281693627362,0.4467034587041996,0.2622348457057103,0.25627521480217275,0.5440844233329317,0.6694509407393165,0.42048192771084336,0.37351018691946036
Mov. 3 - Cell 51,0.6562748938263319,0.5079606919766524,0.3453173203071311,0.8593591357673702,0.6176937588902254,0.09210217080578509,0.59,0.3199346294553752,1.564818079814629e-34,0.03157375033541013,0.2488413432990584,0.6573385503903899,0.6539610043338017,0.5941080196399349,0.5197048969839545,0.658385093167702,0.4227264169223012,0.5714285714285714,0.5714285714285714,0.23974763406940047,0.9577084429444077,0.15959134865124477,0.48630589558217824,0.6080136623999237,0.41320913514037594,0.3795676063676039,0.3618529999297168,0.7031473936527185,0.33557856816615594,0.7375062625778432,0.529695057751906,0.29450670871936907,0.7291134933840194,0.520502896066633,0.3835261544978858,0.0920653339548164,0.5818209707461379,0.5009376599409221,0.5402360717700581,0.12506713686488516,0.5707574641265835,0.07925160627088156,0.6816211414949668,0.46066114028968463,0.3262252736175297,0.4084952423446324,0.8060719756822916,0.784677601627326,0.2293081996139252,0.30223763096229433,0.9056050424868836,0.2860788361502665,0.46061952941322376,0.2951807228915664,0.4146859829517218
Mov. 3 - Cell 52,0.7654071185212743,0.5400273384266646,0.48266660320161375,0.7812614222474892,0.5126981214929751,0.2574968606347564,0.11166666666666658,0.35315891881243583,2.4675977412461456e-33,0.120347617551674,0.09764817443026351,0.628832919423076,0.593167847002717,0.8581560283687946,1.0,0.8662207357859533,0.9258261508424647,1.0,0.46153846153846145,0.11987381703470024,0.49499831518615495,0.36213019078291764,0.44138429709228605,0.550198945769006,0.49647134507121665,0.5088327286065089,0.46446609797490945,0.476271820884208,0.5802573353468378,0.5558365051716954,0.6639741651464097,0.23964362935687578,0.740637528728059,0.4271650102339545,0.5189453429655221,0.25257910056617977,0.32554837295935146,0.3937293994426207,0.46088185031612805,0.47786251942056635,0.21172157316773688,0.5712649704446158,0.336974840952916,0.5251529420227576,0.5988539993414584,0.5527104451987248,0.8364252793709293,0.8861273449355824,0.7243073063584847,0.12777887829432322,0.4217724340247237,0.7436105506730288,0.49761325781778293,0.0,0.6352853484194032
Mov. 3 - Cell 53,0.7904783976086414,0.7237173416674522,0.6200129111717332,0.671871827153474,0.5826403932259605,0.1770586364518714,0.8633333333333332,0.5732955519357538,2.8246972517679455e-33,0.1231403635092603,0.3547014242685119,0.6045282878252536,0.5215761795139972,0.21568627450980404,0.31238382523942343,0.21994884910485957,0.1953983511902723,0.11111111111111116,0.3529411764705883,0.6593059936908516,0.5975561447515294,0.19713742910716603,0.701955518777464,0.35414544084190897,0.6441354231937966,0.1642784928383345,0.880294624302586,0.12658792615879833,0.8576541903263216,0.6322714139827315,0.47412605027411603,0.4240860774917969,0.6107390557577895,0.6713999559336692,0.5027430715472712,0.22499861470111782,0.46380628903254084,0.6564396482883006,0.6871955735837811,0.449640146404215,0.4951759463916081,0.42413775379079915,0.6232140416938705,0.2504038133642078,0.3754444097355892,0.5805821431465132,0.7453631767307414,0.8592123814751425,0.4151299025500471,0.2611977386003491,0.3069941597361669,0.18805630643357207,0.5465391462938036,0.5338058114812192,0.6058751576774588
Mov. 3 - Cell 54,0.6326774939239037,0.5696222282018077,0.4803788863668141,0.4374974617227778,0.7326050801181971,0.18350395122928076,0.6583333333333333,0.38519505598138776,6.018531076210111e-35,0.09690518264182188,0.3093405727750223,0.7291544159594396,0.6660811392330298,0.23404255319148937,0.2501119210440089,0.21994884910485957,0.32065062400905786,0.22222222222222232,0.2777777777777777,0.7192429022082019,0.7935638567656168,0.13608871636603967,0.6101588878976445,0.44381946758611346,0.5734238918343539,0.41590380807395366,0.4903441760549899,0.4962651217416233,0.5504818299411123,0.8028372619443409,0.4352426072009824,0.43169889797143984,0.60918260460259,0.4313861360883636,0.45284587652362285,0.08077922247248147,0.6256776596910267,0.4417638148213932,0.42093862799068726,0.21376901774509213,0.5680700277163807,0.10139912618864054,0.526833027132901,0.4587260891189688,0.18572463511268644,0.6844284335241033,0.8128154497219979,0.7701855499230454,0.23350049163546813,0.26186794148393117,0.5634832813107344,0.09588010627099908,0.4474947736704661,0.3450164293537785,0.5088108252742631
Mov. 3 - Cell 55,0.45570657774533174,0.6295073597443741,0.5788072338260801,0.7187588839702705,0.4654652681701811,0.3192918483249699,0.8633333333333332,0.45405123074916126,2.9490802273429546e-33,0.09187947695222029,0.29526915220994016,0.7355036144228535,0.726043560172097,0.4569402228976698,0.4097695343373424,0.5652173913043479,0.555629233294362,0.3999999999999999,0.6000000000000001,0.35962145110410093,0.5330968153216337,0.1255214873026967,0.69641222582661,0.39985504130267946,0.5803410850805731,0.2774241694290396,0.6166656294591352,0.43997840106220676,0.5485887211186434,0.6963673296262829,0.3992282075886738,0.4826954044888606,0.5779641102792462,0.5690050635391427,0.5781908293472162,0.25383401837721203,0.3154333296811659,0.5527890726195996,0.5853610309650747,0.27222590474294106,0.3628986422481846,0.32288049344641473,0.2873248204552013,0.3557120499900307,0.046443219344009065,0.764875898001969,0.7571669957680704,0.6149058796939055,0.3084639874556484,0.19985791359271438,0.4618463889845206,0.42964614869063117,0.39737473868352313,0.45180722891566294,0.7588165590000385
Mov. 3 - Cell 56,0.7668829143241425,0.7915467991033037,0.5444676819091875,0.8281484790642892,0.6624456071681568,0.08009217272264361,0.59,0.6674177833914077,1.2799409422073504e-33,0.19011973634125093,0.19701734301654408,0.5736283849180794,0.5638723709114691,0.5460992907801421,0.39552275504028545,0.5652173913043479,0.4308809742524027,0.5333333333333334,0.46666666666666656,0.35962145110410093,0.4589767408759524,0.5568454030910835,0.3777603460731422,0.600799917714343,0.4559079721725584,0.6953947900356234,0.44560112998826407,0.4827203134097422,0.5809983136484146,0.5501619781336446,0.5792650138571301,0.30422505110895787,0.7045173627419613,0.781856576019157,0.5664837600160513,0.6626536459436818,0.8752141996274786,0.7757263476192742,0.7880410119466208,0.9818514316854557,0.5140722029260079,0.7895821125674631,0.6582613382730295,0.5290296400548335,0.20696453202259218,0.3614705324104097,0.922429228587772,0.8178053663104183,0.761890407851237,0.31330193498095843,0.4740475121018019,0.19132858866997848,0.39737473868352313,0.24751178627553694,0.5588089140323381
